2230 3 3 13.7516 555.95 0     0 7 4.09509 137.216 3.88732 3.5012 0 3 22.0091 8.32973 4.51971 0
2230 3 3 13.7517 560.598 0     0 7 4.07393 138.146 3.88586 3.50126 0 3 22.0299 8.33244 4.51987 0
2230 3 3 13.7518 565.321 0     0 7 4.05276 139.072 3.88441 3.50131 0 3 22.0508 8.33514 4.52003 0
2230 3 3 13.7518 570.119 0     0 7 4.03159 139.994 3.88298 3.50137 0 3 22.0717 8.33785 4.52018 0
2230 3 3 13.7519 574.994 0     0 7 4.0104 140.982 3.88145 3.50143 0 3 22.0926 8.34057 4.52034 0
2230 3 3 13.752 579.948 0     0 7 3.98922 141.89 3.88006 3.50149 0 3 22.1135 8.34329 4.5205 0
2230 3 3 13.7521 584.981 0     0 7 3.96802 142.862 3.87857 3.50155 0 3 22.1344 8.34602 4.52065 0
2230 3 3 13.7522 590.096 0     0 7 3.9468 143.898 3.87701 3.50162 0 3 22.1553 8.34875 4.52081 0
2230 3 3 13.7523 595.296 0     0 7 3.92557 144.921 3.87547 3.50168 0 3 22.1763 8.35149 4.52097 0
2230 3 3 13.7524 600.584 0     0 7 3.90433 145.927 3.87397 3.50174 0 3 22.1973 8.35423 4.52112 0
2230 2 0 13.8778 613.12 0     0 10 3.58924 0.506171 4.93886 0 0 3 22.2073 8.46184 4.5201 0
2158 2 0 14.9029 31.2728 0     0 5 9.55929 10.9768 4.28568 2.02563 0 3 16.045 8.37443 4.4516 0
2158 3 3 14.9061 31.273 0     0 5 9.5592 10.4955 4.29237 2.0275 0 3 16.045 8.37619 4.45159 0
2158 2 0 14.9736 314.644 0     0 10 2.04732 0.340463 4.84633 0 0 3 23.5408 8.93707 4.52612 0
2230 2 0 15.548 626.105 0     0 11 3.22574 0.462082 4.99947 1.72882 0 3 22.0358 10.2911 4.49775 0
2230 8 0 15.7178 0 1     0 18 1.29391 1.99362e-05 6.91472 1.29391 0 3 22.016 10.5495 4.49461 0
2230 8 0 18.1532 0 1     0 18 1.29391 1.99362e-05 6.71759 1.29391 0 5 21.7145 18.3706 4.42317 6.13491
2230 8 0 18.166 0 1     0 18 1.29391 1.99362e-05 6.70658 1.29391 0 7 21.6464 453.426 3.73303 6.25761
2158 2 0 18.8562 323.331 0     0 10 1.97056 0.384269 4.87624 0 0 5 22.9301 18.3365 4.43733 6.60325
2158 3 3 18.8641 324.026 0     0 10 1.97034 0.383918 4.87654 0 0 5 22.8769 191.151 3.93147 6.69291
2158 5 4 18.8644 103.164 0     0 10 2.07754 20.1968 4.02897 0 0 5 16.7617 324.395 3.81672 6.6958
2158 7 0 18.8644 103.164 0     0 10 2.07754 20.1968 4.02897 0 0 5 16.7617 324.395 3.81672 6.6958
2158 7 0 18.8644 103.164 0     0 10 2.07754 20.1968 4.02897 0 0 10 7.73456 0.799168 5.03652 0
2158 7 0 18.8644 0 0     0 10 0 20.1968 4.02897 0 0 10 7.73456 0.799168 5.03652 0
2230 8 0 19.0246 0 1     0 18 1.29391 1.99362e-05 6.68755 1.29391 0 8 15.2799 1285.18 3.53044 8.00254
2230 8 0 19.0424 0 1     0 18 1.29391 1.99362e-05 6.68721 1.29391 0 18 1.62503 1.8478e-05 6.91197 1.62503
2158 7 0 19.734 0 0     0 10 0 20.1968 4.02897 0 0 11 5.68565 0.671327 5.06477 3.54832
2158 7 0 19.798 0 0     0 10 0 20.1968 4.02897 0 0 19 4.04501 1.71913e-05 5.64352 4.04501
2308 2 0 33.3417 2016.25 0.727755     0 3 5.22939 3.25406 4.22487 0 0 5 8.38685 8.38283 4.29678 1.69745
2308 2 0 33.4393 1091.13 0.361523     0 3 5.22939 3.25612 4.22482 0 0 6 8.38493 139.335 3.62285 1.73097
2308 2 0 33.4613 948.664 0     0 3 5.22939 3.25658 4.2248 0 0 7 8.38289 295.387 3.5726 1.73137
2179 2 0 37.1421 49.1864 0.0229266     0 3 3.94223 2.55222 4.1554 0 0 5 7.95335 8.10461 4.28435 1.58001
2179 3 3 37.1825 49.1614 0     0 3 3.94223 2.55252 4.15539 0 0 5 7.95314 21.6918 4.04794 1.59132
2179 2 0 37.2034 12.7771 0     0 10 1.59132 0.286504 4.79901 0 0 3 3.98799 2.56588 4.15876 0
2308 2 0 37.4268 966.892 0     0 3 5.22939 3.3438 4.22239 0 0 8 8.12627 270.821 3.58064 2.31513
2308 5 4 37.5296 968.081 0     0 3 5.22939 3.34615 4.22233 0 0 8 8.10987 404.079 3.55466 2.31513
2308 2 0 37.5296 386.286 0     0 11 2.31513 2.74333 4.61809 1.35547 0 3 5.25333 3.34615 4.22233 0
2308 8 0 37.5766 0 1     0 18 1.26863 2.00677e-05 6.91495 1.26863 0 3 5.25333 3.35209 4.22362 0
2324 7 0 38.9573 0 0     0 3 0 1.66721 3.98423 0 0 5 7.84521 9.52885 4.24406 1.55106
2324 7 0 39.0739 0 0     0 3 0 1.66721 3.98423 0 0 6 7.84373 122.052 3.62743 1.58175
2324 7 0 39.1043 0 0     0 3 0 1.66721 3.98423 0 0 7 7.84177 263.527 3.57632 1.58227
2324 7 0 43.7089 0 0     0 3 0 1.66721 3.98423 0 0 8 7.70322 235.457 3.58575 2.12268
2324 7 0 43.9014 0 0     0 3 0 1.66721 3.98423 0 0 18 1.24647 2.01859e-05 6.91517 1.24647
2179 2 0 44.7839 12.8979 0     0 11 1.53897 0.279923 4.87692 0.669192 0 3 3.98799 2.62555 4.15629 0
2179 3 3 45.4292 12.9524 0     0 11 1.51569 3.8905 4.45686 0.884488 0 3 3.98799 2.6308 4.15608 0
2179 2 0 45.4705 26.7362 0     0 12 0.916169 0.00836593 5.20043 0.916169 0 3 4.5859 6.65349 4.09537 0
2179 2 0 45.8395 26.7362 0     0 12 0.916169 0.00836593 5.19343 0.916169 0 5 4.5859 5.84652 4.13677 0.749942
2179 9 4 46.0967 26.7367 0     0 12 0.916169 0.00836593 5.11306 0.916169 0 5 4.5858 13.9256 3.92 0.756901
2179 2 0 46.0967 0.489028 0     0 10 0.756901 0.163963 4.64362 0 0 12 0.916172 0.00836593 5.11306 0.916172
2179 3 1 47.8151 0.457996 0     0 10 0.75675 0.166773 4.64196 0 0 12 0.916172 0.00836589 4.9124 0.916172
2179 3 2 51.9121 0.395694 0     0 10 0.696183 0.161036 4.62107 0 0 12 0.916831 0.00836589 4.75882 0.916831
2179 7 2 57.3384 0.133896 0     0 10 0.541281 0.131564 4.56386 0 0 12 0.954483 0.00836589 4.67486 0.954483
2179 7 2 57.3384 0 0     0 12 0 0.00836589 4.67486 0 0 10 1.49576 0.281684 4.78513 0
2179 7 0 65.0771 0 0     0 12 0 0.00836589 4.67486 0 0 11 1.45287 0.269049 4.86573 0.62572
2179 7 0 66.0943 0 0     0 12 0 0.00792724 4.68656 0 0 12 1.2889 0.00339538 5.39625 1.2889
2308 8 0 93.1832 0 1     0 18 1.26863 2.00677e-05 6.4881 1.26863 0 5 5.25333 7.60954 4.13534 0.901772
2308 8 0 93.5514 0 1     0 18 1.26863 2.00677e-05 6.48713 1.26863 0 6 5.25292 52.4054 3.65556 0.919848
2308 8 0 93.7485 0 1     0 18 1.26863 2.00677e-05 6.48683 1.26863 0 7 5.25154 127.114 3.60021 0.922504
2308 8 0 107.009 0 1     0 18 1.26863 2.00677e-05 6.47014 1.26863 0 8 5.18375 95.702 3.62035 1.26581
2308 8 0 108.228 0 1     0 12 1.02545 0.00710206 5.236 1.02545 0 18 1.26863 2.00677e-05 6.46821 1.26863
2153 2 0 113.04 38.6385 0.06104     0 3 0.501086 0.459849 3.57513 0 0 5 4.82807 6.01987 4.15168 0.804238
2153 3 3 113.354 38.4959 0     0 3 0.501086 0.459849 3.57513 0 0 5 4.82789 22.1569 3.82836 0.814914
2153 4 2 113.388 1.64385 0     0 3 0.501155 8.04786 2.95364 0 0 5 1.77222 78.2282 3.55017 0.816046
2153 5 4 113.388 1.64385 0     0 3 0.501155 8.04786 2.95364 0 0 5 1.77222 78.2282 3.55017 0.816046
2153 7 0 113.388 1.64385 0     0 3 0.501155 8.04786 2.95364 0 0 5 1.77222 78.2282 3.55017 0.816046
2153 7 0 113.388 0 0     0 3 0 8.04786 2.95364 0 0 5 2.27337 78.2282 3.55017 0.816046
2153 7 0 113.517 0 0     0 3 0 8.04786 2.95364 0 0 6 2.27296 78.2282 3.53359 0.82045
2153 7 0 113.806 0 0     0 3 0 8.04786 2.95364 0 0 7 2.26912 142.553 3.54585 0.824184
2153 7 0 131.036 0 0     0 3 0 8.04786 2.95364 0 0 8 2.14298 103.325 3.56899 1.13805
2153 7 0 131.929 0 0     0 3 0 8.04786 2.95364 0 0 11 1.13805 149.183 3.76604 0.93304
2153 7 0 131.987 0 0     0 3 0 0.459914 3.57514 0 0 12 1.07944 0.00645266 5.25682 1.07944
1515 4 3 0.0001 0.876386 0     0 3 1.49777 1.43602 3.84823 0 0 3 1.76232 1.53196 3.91107 0
1524 7 0 1e-09 0.000502016 0     0 3 0.303863 0.304615 3.55067 0 0 3 0.533416 0.490653 3.58064 0
1524 7 0 1e-09 0 0     0 3 0 0.304615 3.55067 0 0 3 0.837279 0.755285 3.68924 0
1790 7 5 5.38574e-05 1.50023 0.0615037     0 2 0.0165944 0.1 3.8294 0.000165944 0 3 0.270419 0.281592 3.54316 0
1790 7 5 5.38574e-05 0 0.0615037     0 1 0 0.1 3.8294 0 0 3 0.287014 0.293036 3.54717 0
1515 4 3 0.0001 0.876386 0     0 3 1.49777 1.43602 3.84823 0 0 3 1.76232 1.53196 3.91107 0
1524 7 0 1e-09 0.000502016 0     0 3 0.303863 0.304615 3.55067 0 0 3 0.533416 0.490653 3.58064 0
1524 7 0 1e-09 0 0     0 3 0 0.304615 3.55067 0 0 3 0.837279 0.755285 3.68924 0
1790 7 5 5.38574e-05 1.50023 0.0615037     0 2 0.0165944 0.1 3.8294 0.000165944 0 3 0.270419 0.281592 3.54316 0
1790 7 5 5.38574e-05 0 0.0615037     0 1 0 0.1 3.8294 0 0 3 0.287014 0.293036 3.54717 0
1515 4 3 0.0001 0.876386 0     0 3 1.49777 1.43602 3.84823 0 0 3 1.76232 1.53196 3.91107 0
1524 7 0 1e-09 0.000502016 0     0 3 0.303863 0.304615 3.55067 0 0 3 0.533416 0.490653 3.58064 0
1524 7 0 1e-09 0 0     0 3 0 0.304615 3.55067 0 0 3 0.837279 0.755285 3.68924 0
1790 7 5 5.38574e-05 1.50023 0.0615037     0 2 0.0165944 0.1 3.8294 0.000165944 0 3 0.270419 0.281592 3.54316 0
1790 7 5 5.38574e-05 0 0.0615037     0 1 0 0.1 3.8294 0 0 3 0.287014 0.293036 3.54717 0
1515 4 2 7.86557 0.613149 0     0 3 1.49777 1.43739 3.84821 0 0 3 1.76232 1.53472 3.91095 0
1515 7 2 10.3439 0.00217427 0     0 3 1.49777 1.43782 3.84821 0 0 3 1.76232 1.53559 3.91091 0
1515 7 2 10.3439 0 0     0 3 0 1.43782 3.84821 0 0 3 3.26009 2.07539 4.113 0
2034 7 0 0.0001 0.170646 0     0 2 0.0100683 0.1 3.68618 0.000100683 0 2 0.0101118 0.1 3.68741 0.000101118
2034 7 0 0.0001 0 0     0 1 0 0.1 3.68618 0 0 2 0.0201802 0.1 3.26118 0.000201802
2123 4 2 0.0001 0.352968 0     0 3 0.316151 0.313083 3.5529 0 0 3 0.31881 0.314921 3.55335 0
2189 4 2 0.0001 0.360335 0     0 3 0.352439 0.338518 3.55826 0 0 3 0.694062 0.646617 3.62816 0
2196 4 3 0.0001 3.36352 0     0 3 1.80862 1.54654 3.92099 0 0 3 2.31109 1.72348 4.00737 0
2216 4 4 0.0001 0.183973 0     0 3 0.200656 0.230777 3.5186 0 0 3 0.343135 0.33191 3.55703 0
2230 4 3 0.0001 8.4867 0     0 3 12.5407 4.51209 4.44673 0 0 3 12.8799 4.5851 4.45203 0
2308 4 3 0.0001 1.32522 0     0 3 7.63744 3.36438 4.33806 0 0 3 8.04223 3.4674 4.35022 0
2123 7 2 0.0255288 0.0025039 0     0 3 0.316151 0.313083 3.5529 0 0 3 0.31881 0.314921 3.55335 0
2123 7 2 0.0255288 0 0     0 3 0 0.313083 3.5529 0 0 3 0.634961 0.591653 3.60682 0
2189 7 2 0.00354227 0.00751096 0     0 3 0.352439 0.338518 3.55826 0 0 3 0.694062 0.646617 3.62816 0
2189 7 2 0.00354227 0 0     0 3 0 0.338518 3.55826 0 0 3 1.0465 0.938482 3.75977 0
2216 7 4 0.00156831 0.00602687 0     0 3 0.200656 0.230777 3.5186 0 0 3 0.343135 0.33191 3.55703 0
2216 7 4 0.00156831 0 0     0 3 0 0.230777 3.5186 0 0 3 0.543791 0.500824 3.58268 0
2308 4 2 0.471983 0.518655 0     0 3 7.63744 3.38333 4.33738 0 0 3 8.04223 3.48914 4.34947 0
2308 7 2 0.48332 0.00566139 0     0 3 7.63744 3.38378 4.33737 0 0 3 8.04223 3.48967 4.34945 0
2308 7 2 0.48332 0 0     0 3 0 3.38378 4.33737 0 0 3 15.6797 5.18333 4.48876 0
2319 2 0 7.54826 32815 0.958855     0 3 12.8626 6.03767 4.42879 0 0 5 22.173 17.7793 4.43559 6.31052
2319 2 0 7.56062 2660.09 0.0608996     0 3 12.8626 6.04091 4.42874 0 0 7 22.1012 498.687 3.71714 6.43673
2319 3 2 8.31589 3190.31 0     0 3 12.8602 6.26254 4.42591 0 0 7 16.1845 1280.1 3.5339 8.04493
2319 5 4 8.31589 3153.39 0     0 3 12.8608 1146.89 3.29453 0 0 7 16.0439 1284.21 3.5332 8.04493
2319 2 0 8.31589 2412.48 0     0 10 8.04493 0.879506 5.07409 0 0 3 12.8608 6.26251 4.42592 0
2319 2 0 8.39147 2461.89 0     0 11 7.62558 0.818906 5.08483 5.04009 0 3 12.8605 6.28608 4.42562 0
2319 8 0 8.43096 0 1     0 19 5.54458 2.35644e-05 5.57505 5.54458 0 3 12.8604 6.29839 4.42546 0
2308 7 0 12.301 0 0     0 3 0 3.38378 4.33737 0 0 5 15.513 13.0084 4.4061 3.89544
2308 7 0 12.3245 0 0     0 3 0 3.38378 4.33737 0 0 7 15.4825 106.699 3.96667 3.97335
2308 7 0 13.6408 0 0     0 3 0 3.38378 4.33737 0 0 8 12.948 796.143 3.54768 5.16135
2308 7 0 13.6903 0 0     0 3 0 3.38378 4.33737 0 0 18 1.38545 1.9487e-05 6.91389 1.38545
2319 8 0 15.8818 0 1     0 19 5.54458 2.35644e-05 5.57505 5.54458 0 5 12.6907 13.5477 4.33571 2.9701
2230 4 3 15.882 8.40103 0     0 3 12.4433 11.8619 4.33402 0 0 5 12.6902 13.5468 4.33571 2.96993
2230 5 4 15.882 8.40103 0     0 3 12.4433 11.8619 4.33402 0 0 5 12.6902 13.5468 4.33571 2.96993
2230 7 0 15.882 8.40103 0     0 3 12.4433 11.8619 4.33402 0 0 5 12.6902 13.5468 4.33571 2.96993
2230 7 0 15.882 0 0     0 3 0 11.8619 4.33402 0 0 5 25.1335 13.5468 4.33528 2.96993
2319 8 0 15.9177 0 1     0 19 5.54458 2.35644e-05 5.57505 5.54458 0 6 12.6832 301.542 3.59601 3.02742
2230 7 0 15.918 0 0     0 3 0 11.8619 4.33402 0 0 6 25.1282 228.598 3.65586 3.02385
2319 8 0 15.9202 0 1     0 19 5.54458 2.35644e-05 5.57505 5.54458 0 7 12.6813 559.564 3.55433 3.02749
2230 7 0 15.9204 0 0     0 3 0 11.8619 4.33402 0 0 7 25.1266 427.266 3.61267 3.02392
2158 2 0 16.5675 19146.4 0.490968     0 3 8.04223 4.44584 4.32839 0 0 5 12.3848 10.9324 4.37444 2.87382
2158 2 0 16.6054 19153 0.490968     0 3 8.04223 4.44897 4.32833 0 0 6 12.3778 288.74 3.59752 2.92938
2158 2 0 16.6082 19154.8 0.490968     0 3 8.04223 4.4492 4.32833 0 0 7 12.3759 542.105 3.5546 2.92947
2319 8 0 17.7174 0 1     0 19 5.54458 2.35644e-05 5.57505 5.54458 0 8 11.1071 580.815 3.55694 3.96974
2230 7 0 17.7202 0 0     0 3 0 11.8619 4.33402 0 0 8 24.4575 411.935 3.63127 3.96522
2319 8 0 17.7934 0 1     0 18 1.28006 2.00078e-05 6.91485 1.28006 0 19 5.54458 2.35644e-05 5.57505 5.54458
2230 7 0 17.7964 0 0     0 3 0 11.8619 4.33402 0 0 18 1.27972 2.00095e-05 6.91485 1.27972
2158 2 0 18.4802 20378.7 0.490968     0 3 8.04223 4.61244 4.32555 0 0 8 11.1496 552.754 3.56009 3.84558
2158 8 0 18.5595 0 1     0 18 1.27098 2.00553e-05 6.91493 1.27098 0 3 8.04223 4.61975 4.32543 0
2158 8 0 36.8607 0 1     0 18 1.27098 2.00553e-05 6.56947 1.27098 0 5 7.98138 9.60743 4.24873 1.58754
2158 8 0 36.9721 0 1     0 18 1.27098 2.00553e-05 6.56706 1.27098 0 6 7.97974 126.32 3.62624 1.61894
2158 8 0 37.0001 0 1     0 18 1.27098 2.00553e-05 6.56693 1.27098 0 7 7.97776 271.462 3.57535 1.61942
2179 2 0 40.849 87234.3 0.70102     0 3 5.56208 3.71943 4.23228 0 0 5 7.60235 7.87942 4.27345 1.48654
2179 2 0 40.976 87242.4 0.70102     0 3 5.56208 3.72373 4.23217 0 0 6 7.60113 114.579 3.6296 1.51601
2179 2 0 41.0114 87254.9 0.70102     0 3 5.56208 3.72493 4.23214 0 0 7 7.59924 249.522 3.57811 1.5166
2158 8 0 41.4279 0 1     0 18 1.27098 2.00553e-05 6.55321 1.27098 0 8 7.81396 244.123 3.58447 2.17068
2158 8 0 41.6006 0 1     0 18 1.24307 2.02043e-05 6.9152 1.24307 0 18 1.27098 2.00553e-05 6.5514 1.27098
2179 2 0 45.9634 88028.9 0.70102     0 3 5.56208 3.90575 4.22764 0 0 8 7.48351 220.067 3.58833 2.03776
2179 2 0 46.6487 165503 0.70102     0 14 1.3767 0.00130231 5.60433 1.3767 0 3 5.56208 3.93295 4.22696 0
2179 2 0 81.1644 165503 0.70102     0 14 1.3767 0.00130231 4.90751 1.3767 0 5 5.56208 6.53054 4.19168 0.974282
2324 2 0 81.1644 37.3656 0     0 3 5.00587 4.61781 4.17202 0 0 5 5.56208 6.53054 4.19168 0.974282
2324 3 3 81.2765 37.3659 0     0 3 5.00587 4.62469 4.17182 0 0 5 5.56199 14.5144 3.99631 0.981345
2179 2 0 81.4744 165514 0.70102     0 14 1.3767 0.00130231 4.90615 1.3767 0 6 5.56163 59.403 3.65158 0.993776
2324 2 0 81.4784 321.604 0     0 6 0.990019 25.9893 3.82703 0.984959 0 3 9.57637 4.82228 4.37034 0
2179 2 0 81.6264 165546 0.70102     0 14 1.3767 0.00130231 4.90549 1.3767 0 7 5.56028 141.468 3.59677 0.995885
2324 2 0 81.635 321.623 0     0 7 0.989463 0.754968 4.68984 0.987125 0 3 9.5763 4.84126 4.37005 0
2324 2 0 82.3185 321.634 0     0 10 0.989463 0.207851 4.69968 0 0 3 9.57596 4.92676 4.36878 0
2179 2 0 92.8238 167308 0.70102     0 14 1.3767 0.00130231 4.86328 1.3767 0 8 5.48722 109.005 3.61558 1.36134
2179 2 0 93.9213 469553 0.70102     0 12 1.06901 0.00658017 5.25257 1.06901 0 14 1.3767 0.00130231 4.85971 1.3767
2324 2 0 96.9053 324.773 0     0 10 0.981229 0.248636 4.71451 0 0 5 9.48206 9.08299 4.32391 2.00355
2324 2 0 96.9753 324.861 0     0 10 0.981173 0.248526 4.71482 0 0 6 9.47928 176.652 3.61461 2.04294
2324 9 5 96.9753 324.861 0     0 10 0.981173 0.248525 4.71482 0 0 6 9.47928 176.652 3.61461 2.04294
2324 2 0 96.9753 4.68696 0     0 10 0.983767 0.248525 4.71482 0 0 10 2.04294 0.339971 4.84594 0
2324 2 0 101.59 4.85575 0     0 10 0.979381 0.221811 4.75946 0 0 11 1.94186 0.33031 4.91831 0.891787
2324 3 3 101.932 4.89836 0     0 10 0.979013 0.217186 4.76521 0 0 11 1.9168 2.15854 4.61777 1.08622
2324 2 0 101.943 4.07674 0     0 12 1.09671 0.00623906 5.26413 1.09671 0 10 1.71094 0.355915 4.81782 0
2324 2 0 104.865 4.13522 0     0 12 1.09671 0.00623906 4.94263 1.09671 0 11 1.67099 0.297052 4.89188 0.738876
2324 3 3 105.341 4.16436 0     0 12 1.09671 0.00623906 4.91966 1.09671 0 11 1.65159 1.73582 4.62677 0.918658
2324 2 0 105.355 4.78618 0     0 12 0.927996 0.00823078 5.20397 0.927996 0 12 1.09671 0.00623906 4.91905 1.09671
2153 2 0 120.032 44.7344 0.200543     0 3 0.488921 0.448608 3.57336 0 0 5 4.70871 5.93478 4.14445 0.777362
2153 3 3 120.413 42.9371 0     0 3 0.488921 0.448608 3.57336 0 0 5 4.7085 24.7137 3.7894 0.788917
2153 4 2 120.455 1.37755 0     0 3 0.489 8.97789 2.92275 0 0 5 1.68336 88.936 3.50632 0.790199
2153 5 4 120.455 1.37755 0     0 3 0.489 8.97789 2.92275 0 0 5 1.68336 88.936 3.50632 0.790199
2153 7 0 120.455 1.37755 0     0 3 0.489 8.97789 2.92275 0 0 5 1.68336 88.936 3.50632 0.790199
2153 7 0 120.455 0 0     0 3 0 8.97789 2.92275 0 0 5 2.17236 88.936 3.50632 0.790199
2153 7 0 120.548 0 0     0 3 0 8.97789 2.92275 0 0 6 2.17207 88.936 3.49521 0.793047
2153 7 0 120.871 0 0     0 3 0 8.97789 2.92275 0 0 7 2.16815 136.215 3.54695 0.797177
2153 7 0 139.545 0 0     0 3 0 8.97789 2.92275 0 0 8 2.04684 98.3687 3.56939 1.10305
2153 7 0 140.502 0 0     0 3 0 8.97789 2.92275 0 0 11 1.10305 140.698 3.77074 0.910515
2153 7 0 140.562 0 0     0 3 0 0.44868 3.57337 0 0 12 1.04962 0.0068144 5.24498 1.04962
2024 2 0 649.29 18227 0.974491     0 3 0.440896 0.406807 3.56758 0 0 5 2.45775 4.09681 3.94481 0.30751
2024 2 0 653.781 18228 0.974491     0 3 0.440896 0.406809 3.56758 0 0 6 2.45761 9.23024 3.69737 0.315836
2024 2 0 659.468 18235.4 0.974491     0 3 0.440896 0.406811 3.56758 0 0 7 2.45642 34.7339 3.63349 0.367577
2024 2 0 834.306 18378.3 0.974491     0 3 0.440896 0.40689 3.56757 0 0 8 2.43389 23.6435 3.65451 0.583502
2024 2 0 840.26 2390.96 0     0 3 0.440896 0.406892 3.56757 0 0 12 0.672075 0.0148377 5.07601 0.672075
2034 7 0 0.0001 0.170646 0     0 2 0.0100683 0.1 3.68618 0.000100683 0 2 0.0101118 0.1 3.68741 0.000101118
2034 7 0 0.0001 0 0     0 1 0 0.1 3.68618 0 0 2 0.0201802 0.1 3.26118 0.000201802
2123 4 2 0.0001 0.352968 0     0 3 0.316151 0.313083 3.5529 0 0 3 0.31881 0.314921 3.55335 0
2189 4 2 0.0001 0.360335 0     0 3 0.352439 0.338518 3.55826 0 0 3 0.694062 0.646617 3.62816 0
2196 4 3 0.0001 3.36352 0     0 3 1.80862 1.54654 3.92099 0 0 3 2.31109 1.72348 4.00737 0
2216 4 4 0.0001 0.183973 0     0 3 0.200656 0.230777 3.5186 0 0 3 0.343135 0.33191 3.55703 0
2230 4 3 0.0001 8.4867 0     0 3 12.5407 4.51209 4.44673 0 0 3 12.8799 4.5851 4.45203 0
2308 4 3 0.0001 1.32522 0     0 3 7.63744 3.36438 4.33806 0 0 3 8.04223 3.4674 4.35022 0
2123 7 2 0.0255288 0.0025039 0     0 3 0.316151 0.313083 3.5529 0 0 3 0.31881 0.314921 3.55335 0
2123 7 2 0.0255288 0 0     0 3 0 0.313083 3.5529 0 0 3 0.634961 0.591653 3.60682 0
2189 7 2 0.00354227 0.00751096 0     0 3 0.352439 0.338518 3.55826 0 0 3 0.694062 0.646617 3.62816 0
2189 7 2 0.00354227 0 0     0 3 0 0.338518 3.55826 0 0 3 1.0465 0.938482 3.75977 0
2216 7 4 0.00156831 0.00602687 0     0 3 0.200656 0.230777 3.5186 0 0 3 0.343135 0.33191 3.55703 0
2216 7 4 0.00156831 0 0     0 3 0 0.230777 3.5186 0 0 3 0.543791 0.500824 3.58268 0
2308 4 2 0.471983 0.518655 0     0 3 7.63744 3.38333 4.33738 0 0 3 8.04223 3.48914 4.34947 0
2308 7 2 0.48332 0.00566139 0     0 3 7.63744 3.38378 4.33737 0 0 3 8.04223 3.48967 4.34945 0
2308 7 2 0.48332 0 0     0 3 0 3.38378 4.33737 0 0 3 15.6797 5.18333 4.48876 0
2034 7 0 0.0001 0.170646 0     0 2 0.0100683 0.1 3.68618 0.000100683 0 2 0.0101118 0.1 3.68741 0.000101118
2034 7 0 0.0001 0 0     0 1 0 0.1 3.68618 0 0 2 0.0201802 0.1 3.26118 0.000201802
2123 4 2 0.0001 0.352968 0     0 3 0.316151 0.313083 3.5529 0 0 3 0.31881 0.314921 3.55335 0
2189 4 2 0.0001 0.360335 0     0 3 0.352439 0.338518 3.55826 0 0 3 0.694062 0.646617 3.62816 0
2196 4 3 0.0001 3.36352 0     0 3 1.80862 1.54654 3.92099 0 0 3 2.31109 1.72348 4.00737 0
2216 4 4 0.0001 0.183973 0     0 3 0.200656 0.230777 3.5186 0 0 3 0.343135 0.33191 3.55703 0
2230 4 3 0.0001 8.4867 0     0 3 12.5407 4.51209 4.44673 0 0 3 12.8799 4.5851 4.45203 0
2308 4 3 0.0001 1.32522 0     0 3 7.63744 3.36438 4.33806 0 0 3 8.04223 3.4674 4.35022 0
2123 7 2 0.0255288 0.0025039 0     0 3 0.316151 0.313083 3.5529 0 0 3 0.31881 0.314921 3.55335 0
2123 7 2 0.0255288 0 0     0 3 0 0.313083 3.5529 0 0 3 0.634961 0.591653 3.60682 0
2189 7 2 0.00354227 0.00751096 0     0 3 0.352439 0.338518 3.55826 0 0 3 0.694062 0.646617 3.62816 0
2189 7 2 0.00354227 0 0     0 3 0 0.338518 3.55826 0 0 3 1.0465 0.938482 3.75977 0
2216 7 4 0.00156831 0.00602687 0     0 3 0.200656 0.230777 3.5186 0 0 3 0.343135 0.33191 3.55703 0
2216 7 4 0.00156831 0 0     0 3 0 0.230777 3.5186 0 0 3 0.543791 0.500824 3.58268 0
2308 4 2 0.471983 0.518655 0     0 3 7.63744 3.38333 4.33738 0 0 3 8.04223 3.48914 4.34947 0
2308 7 2 0.48332 0.00566139 0     0 3 7.63744 3.38378 4.33737 0 0 3 8.04223 3.48967 4.34945 0
2308 7 2 0.48332 0 0     0 3 0 3.38378 4.33737 0 0 3 15.6797 5.18333 4.48876 0
2034 7 0 0.0001 0.170646 0     0 2 0.0100683 0.1 3.68618 0.000100683 0 2 0.0101118 0.1 3.68741 0.000101118
2034 7 0 0.0001 0 0     0 1 0 0.1 3.68618 0 0 2 0.0201802 0.1 3.26118 0.000201802
2123 4 2 0.0001 0.352968 0     0 3 0.316151 0.313083 3.5529 0 0 3 0.31881 0.314921 3.55335 0
2189 4 2 0.0001 0.360335 0     0 3 0.352439 0.338518 3.55826 0 0 3 0.694062 0.646617 3.62816 0
2196 4 3 0.0001 3.36352 0     0 3 1.80862 1.54654 3.92099 0 0 3 2.31109 1.72348 4.00737 0
2216 4 4 0.0001 0.183973 0     0 3 0.200656 0.230777 3.5186 0 0 3 0.343135 0.33191 3.55703 0
2230 4 3 0.0001 8.4867 0     0 3 12.5407 4.51209 4.44673 0 0 3 12.8799 4.5851 4.45203 0
2308 4 3 0.0001 1.32522 0     0 3 7.63744 3.36438 4.33806 0 0 3 8.04223 3.4674 4.35022 0
2123 7 2 0.0255288 0.0025039 0     0 3 0.316151 0.313083 3.5529 0 0 3 0.31881 0.314921 3.55335 0
2123 7 2 0.0255288 0 0     0 3 0 0.313083 3.5529 0 0 3 0.634961 0.591653 3.60682 0
